i,roast_id,time_s,phase_used,phase_actual_next,gas,pressure,drum_speed,start_weight_kg,bean_start_temp_c,charge_temp_c,start_temp_c,observer_enabled,actual_bt,pred_bt,actual_et,pred_et,actual_ror,pred_ror,pred_e_drum_raw,pred_e_drum,pred_m_burden,pred_p_dry,pred_p_mai,pred_p_dev,bt_error,et_error,ror_error
379,PR-0173,379.0,maillard,maillard,0.75,156.0,0.6,,,221.2,,True,168.8,168.8794285905094,202.5,202.5155731754681,18.000000000000682,13.151680462097737,24.880674403094744,0.8993903477284685,0.0,1.0,1.0,0.5276902999549713,0.07942859050939433,0.01557317546809145,-4.848319537902945
380,PR-0173,380.0,maillard,maillard,0.75,158.1,0.6,,,221.2,,True,169.0,169.09016116048954,202.5,202.6318046376514,11.999999999999318,14.178527438626546,24.730043292953717,0.8934551785064931,0.0,1.0,1.0,0.5276902999549713,0.09016116048954359,0.13180463765141326,2.1785274386272278
381,PR-0173,381.0,maillard,maillard,0.75,160.7,0.6,,,221.2,,True,169.2,169.29907203914905,202.8,202.7202086250621,11.999999999999318,13.948386492586184,24.57019905462323,0.8871569934718014,0.0,1.0,1.0,0.5276902999549713,0.09907203914906404,-0.079791374937912,1.9483864925868666
382,PR-0173,382.0,maillard,maillard,0.75,162.1,0.6,,,221.2,,True,169.5,169.50564623998298,202.8,202.8602923920799,18.000000000000682,13.833585897497958,24.406181252904044,0.8806943616309528,0.0,1.0,1.0,0.5276902999549713,0.0056462399829797505,0.06029239207990145,-4.166414102502724
383,PR-0173,383.0,maillard,maillard,0.75,164.0,0.6,,,221.2,,True,169.8,169.73580152317842,202.8,202.96418144515306,18.000000000000682,14.445174512009508,24.235970192797186,0.8739877029318287,0.0,1.0,1.0,0.5276902999549713,-0.06419847682158775,0.1641814451530479,-3.554825487991174
384,PR-0173,384.0,maillard,maillard,0.75,163.7,0.6,,,221.2,,True,169.8,169.9856081056549,202.8,203.0394699292657,0.0,14.701365807326301,24.068698101671114,0.867396845531804,0.0,1.0,1.0,0.5276902999549713,0.18560810565489305,0.239469929265681,14.701365807326301
385,PR-0173,385.0,maillard,maillard,0.75,161.4,0.6,,,221.2,,True,170.0,170.17224108607095,203.0,203.09348374707878,11.999999999999318,12.761489565217584,23.91258131236745,0.8612455294986072,0.0,1.0,1.0,0.5276902999549713,0.17224108607095445,0.09348374707877838,0.761489565218266
386,PR-0173,386.0,maillard,maillard,0.75,163.9,0.6,,,221.2,,True,170.2,170.3565739705958,203.0,203.18417831085384,11.999999999999318,13.229544920216181,23.74771853779253,0.8547496040248427,0.0,1.0,1.0,0.5276902999549713,0.15657397059581513,0.18417831085383796,1.2295449202168633
387,PR-0173,387.0,maillard,maillard,0.75,163.4,0.6,,,221.2,,True,170.5,170.54279445311172,203.0,203.25479336651432,18.000000000000682,13.426929855361102,23.586565821596214,0.8483998623259955,0.0,1.0,1.0,0.5276902999549713,0.042794453111724806,0.2547933665143205,-4.57307014463958
388,PR-0173,388.0,maillard,maillard,0.75,163.0,0.6,,,221.2,,True,170.8,170.75770338404837,203.2,203.30471107724102,18.000000000000682,14.177046530465603,23.42867377706815,0.8421785976602808,0.0,1.0,1.0,0.5276902999549713,-0.042296615951642025,0.1047110772410349,-3.8229534695350793
389,PR-0173,389.0,maillard,maillard,0.75,162.7,0.6,,,221.2,,True,170.8,170.99689350512267,203.2,203.39203969776182,0.0,14.498099555903096,23.273597511365082,0.8360682803533315,0.0,1.0,1.0,0.5276902999549713,0.19689350512265946,0.19203969776182817,14.498099555903096
390,PR-0173,390.0,maillard,maillard,0.75,163.0,0.6,,,221.2,,True,171.0,171.17633199934087,203.2,203.45745401941085,11.999999999999318,12.589257729505896,23.11883514993933,0.8299703315073435,0.0,1.0,1.0,0.5276902999549713,0.1763319993408743,0.2574540194108579,0.5892577295065777
391,PR-0173,391.0,maillard,maillard,0.75,161.6,0.6,,,221.2,,True,171.0,171.35562744758928,203.5,203.50645323010818,0.0,13.06819399284213,22.97139241789984,0.8241607908063193,0.0,1.0,1.0,0.5276902999549713,0.3556274475892849,0.006453230108178332,13.06819399284213
392,PR-0173,392.0,maillard,maillard,0.7,163.4,0.6,,,221.2,,True,171.5,171.4868469252355,203.5,203.60402900866202,30.0,11.920592153436136,22.76800296290245,0.8161468365026918,0.0,1.0,1.0,0.5276902999549713,-0.013153074764488792,0.10402900866202458,-18.079407846563864
393,PR-0173,393.0,maillard,maillard,0.7,163.7,0.6,,,221.2,,True,171.5,171.708486349358,203.8,203.67964964481746,0.0,14.782176869112758,22.565410544075323,0.8081642870299929,0.0,1.0,1.0,0.5276902999549713,0.20848634935799737,-0.120350355182552,14.782176869112758
394,PR-0173,394.0,maillard,maillard,0.7,163.3,0.6,,,221.2,,True,171.8,171.87962433141965,203.8,203.808073911805,18.000000000000682,12.671966724768303,22.366493193942752,0.8003265426681647,0.0,1.0,1.0,0.5276902999549713,0.07962433141963743,0.008073911804984846,-5.328033275232379
395,PR-0173,395.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,True,172.0,172.08093090477217,203.8,203.90427131259025,11.999999999999318,13.741452974159746,22.17533702308351,0.7927946044064589,0.0,1.0,1.0,0.5276902999549713,0.08093090477217402,0.10427131259024236,1.7414529741604277
396,PR-0173,396.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,True,172.2,172.2834267677432,203.8,203.97632887721502,11.999999999999318,13.530003899072415,21.986092413932862,0.78533798552737,0.0,1.0,1.0,0.5276902999549713,0.08342676774321944,0.17632887721501334,1.5300038990730975
397,PR-0173,397.0,maillard,maillard,0.7,163.0,0.6,,,221.2,,True,172.2,172.48531050464211,204.0,204.03194170851197,0.0,13.41629808444301,21.79420510348143,0.777777238892676,0.0,1.0,1.0,0.5276902999549713,0.28531050464212626,0.03194170851196532,13.41629808444301
398,PR-0173,398.0,maillard,maillard,0.7,163.0,0.6,,,221.2,,True,172.5,172.63451005552588,204.0,204.1235363124708,18.000000000000682,11.996175022441067,21.604236666134515,0.7702920997243291,0.0,1.0,1.0,0.5276902999549713,0.13451005552587958,0.12353631247080443,-6.003824977559615
399,PR-0173,399.0,maillard,maillard,0.7,160.7,0.6,,,221.2,,True,172.8,172.8174441490747,204.0,204.19050867180727,18.000000000000682,13.37808504625885,21.425650494072222,0.7632554447404937,0.0,1.0,1.0,0.5276902999549713,0.017444149074691495,0.19050867180726527,-4.6219149537418325
400,PR-0173,400.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,True,173.0,173.03207394445843,204.0,204.24067494523635,11.999999999999318,13.984962081982756,21.24390275021169,0.7560942174580645,0.0,1.0,1.0,0.5276902999549713,0.032073944458431924,0.2406749452363499,1.9849620819834382
401,PR-0173,401.0,maillard,maillard,0.7,161.1,0.6,,,221.2,,True,173.0,173.2457269889822,204.0,204.27884789421375,0.0,13.559399417426324,21.067270772802335,0.7491345616807477,0.0,1.0,1.0,0.5276902999549713,0.2457269889821987,0.27884789421375444,13.559399417426324
402,PR-0173,402.0,maillard,maillard,0.7,161.5,0.6,,,221.2,,True,173.2,173.40404950719645,204.2,204.30684626769929,11.999999999999318,11.991149032202912,20.890755970660788,0.74217952284506,0.0,1.0,1.0,0.5276902999549713,0.20404950719645853,0.1068462676992965,-0.008850967796405484
403,PR-0173,403.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,True,173.5,173.56780941366677,204.2,204.37894686663984,18.000000000000682,12.628233669836927,20.71435717203437,0.7352290547815852,0.0,1.0,1.0,0.5276902999549713,0.0678094136667653,0.1789468666398477,-5.371766330163755
404,PR-0173,404.0,maillard,maillard,0.7,161.1,0.6,,,221.2,,True,173.5,173.76562654723276,204.2,204.4317636325971,0.0,13.579718565397256,20.54302065040679,0.7284780506310331,0.0,1.0,1.0,0.5276902999549713,0.26562654723275614,0.23176363259710797,13.579718565397256
405,PR-0173,405.0,maillard,maillard,0.7,162.7,0.6,,,221.2,,True,173.8,173.9144985877718,204.5,204.472517389548,18.000000000000682,11.957786373891334,20.366800915970334,0.7215346380574106,0.0,1.0,1.0,0.5276902999549713,0.11449858777177724,-0.027482610452011613,-6.042213626109348
406,PR-0173,406.0,maillard,maillard,0.7,161.1,0.6,,,221.2,,True,174.0,174.0985937697772,204.5,204.57675944693352,11.999999999999318,13.251414748439128,20.198939956903395,0.7149205780741003,0.0,1.0,1.0,0.5276902999549713,0.09859376977721013,0.07675944693352221,1.2514147484398102
407,PR-0173,407.0,maillard,maillard,0.7,161.0,0.6,,,221.2,,True,174.2,174.28868232351795,204.5,204.65484293697963,11.999999999999318,13.143526976055647,20.033169893553698,0.7083889035946591,0.0,1.0,1.0,0.5276902999549713,0.08868232351795768,0.1548429369796338,1.1435269760563287
408,PR-0173,408.0,maillard,maillard,0.7,161.3,0.6,,,221.2,,True,174.5,174.48196434537928,204.5,204.71362982285314,18.000000000000682,13.078150138258092,19.867820672457782,0.7018738111479044,0.0,1.0,1.0,0.5276902999549713,-0.018035654620717878,0.21362982285313592,-4.92184986174259
409,PR-0173,409.0,maillard,maillard,0.7,162.1,0.6,,,221.2,,True,174.5,174.7029373923862,204.5,204.75900441200568,0.0,13.707654299438618,19.700826654560252,0.6952939103933292,0.0,1.0,1.0,0.5276902999549713,0.20293739238618969,0.25900441200568025,13.707654299438618
410,PR-0173,410.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,True,174.8,174.86863495033202,204.8,204.79224838363234,18.000000000000682,11.937348022743851,19.536327149094838,0.6888122984543718,0.0,1.0,1.0,0.5276902999549713,0.06863495033201161,-0.007751616367670522,-6.062651977256831
411,PR-0173,411.0,maillard,maillard,0.7,162.1,0.6,,,221.2,,True,175.0,175.06444409579723,204.8,204.89116288179102,11.999999999999318,13.161879698202013,19.372648066430937,0.682363012826732,0.0,1.0,1.0,0.5276902999549713,0.06444409579722787,0.09116288179100707,1.1618796982026947
412,PR-0173,412.0,maillard,maillard,0.7,161.3,0.6,,,221.2,,True,175.0,175.26248619814538,204.8,204.96525571366814,0.0,13.021408276782186,19.213904063606247,0.6761081792876564,0.0,1.0,1.0,0.5276902999549713,0.2624861981453819,0.16525571366813097,13.021408276782186
413,PR-0173,413.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,True,175.2,175.40918098377892,205.0,205.0207556437872,11.999999999999318,11.586157824717947,19.05427378405037,0.6698184246597555,0.0,1.0,1.0,0.5276902999549713,0.20918098377893557,0.020755643787197187,-0.4138421752813706
414,PR-0173,414.0,maillard,maillard,0.7,161.8,0.6,,,221.2,,True,175.5,175.56475001109484,205.0,205.11300996769148,18.000000000000682,12.28633107133576,18.896652093416627,0.6636078124821697,0.0,1.0,1.0,0.5276902999549713,0.06475001109484424,0.11300996769148242,-5.713668928664923
415,PR-0173,415.0,maillard,maillard,0.7,160.9,0.6,,,221.2,,True,175.8,175.75698036714513,205.0,205.181369643993,18.000000000000682,13.268416878750854,18.74431719482837,0.6576055105626839,0.0,1.0,1.0,0.5276902999549713,-0.043019632854878864,0.18136964399300837,-4.7315831212498285
416,PR-0173,416.0,maillard,maillard,0.7,162.4,0.6,,,221.2,,True,175.8,175.979974379338,205.2,205.2334682477538,0.0,13.693181984586174,18.587321353327415,0.6514195581018528,0.0,1.0,1.0,0.5276902999549713,0.17997437933797755,0.033468247753802416,13.693181984586174
417,PR-0173,417.0,maillard,maillard,0.7,162.0,0.6,,,221.2,,True,176.0,176.14845821945366,205.2,205.323174776272,11.999999999999318,11.834729623279365,18.43354461474776,0.6453604447817742,0.0,1.0,1.0,0.5276902999549713,0.14845821945365856,0.12317477627200901,-0.1652703767199526
418,PR-0173,418.0,maillard,maillard,0.7,161.5,0.6,,,221.2,,True,176.2,176.3204719061386,205.2,205.38873285500452,11.999999999999318,12.33898173192345,18.283367074186756,0.6394431471150762,0.0,1.0,1.0,0.5276902999549713,0.12047190613861858,0.18873285500453107,0.3389817319241324
419,PR-0173,419.0,maillard,maillard,0.65,162.4,0.6,,,221.2,,True,176.2,176.49842727221952,205.5,205.4238062716459,0.0,12.551999368006586,18.08098073389222,0.6314687175517557,0.0,1.0,1.0,0.5276902999549713,0.29842727221952714,-0.07619372835409877,12.551999368006586
420,PR-0173,420.0,maillard,maillard,0.65,164.3,0.6,,,221.2,,True,176.5,176.63029448976377,205.5,205.52855687052363,18.000000000000682,11.282821376863058,17.87278482059576,0.6232653791073846,0.0,1.0,1.0,0.5276902999549713,0.13029448976377012,0.028556870523630096,-6.717178623137624
421,PR-0173,421.0,maillard,maillard,0.65,161.4,0.6,,,221.2,,True,176.8,176.8011932883691,205.5,205.60285326640778,18.000000000000682,12.735413631451179,17.67862716410285,0.6156151762645009,0.0,1.0,1.0,0.5276902999549713,0.001193288369080392,0.10285326640777726,-5.264586368549503
422,PR-0173,422.0,maillard,maillard,0.65,161.0,0.6,,,221.2,,True,177.0,177.00766012528814,205.5,205.6585056780541,11.999999999999318,13.375752414880605,17.488060228681157,0.6081064550661902,0.0,1.0,1.0,0.5276902999549713,0.007660125288140307,0.1585056780540981,1.375752414881287
423,PR-0173,423.0,maillard,maillard,0.65,160.3,0.6,,,221.2,,True,177.0,177.21586382058365,205.5,205.7001926385748,0.0,12.966346656967621,17.30228496549968,0.6007865354081144,0.0,1.0,1.0,0.5276902999549713,0.2158638205836496,0.20019263857480496,12.966346656967621
424,PR-0173,424.0,maillard,maillard,0.65,162.5,0.6,,,221.2,,True,177.2,177.3705843503901,205.5,205.73365151593757,11.999999999999318,11.406065734094675,17.10929716016544,0.5931824270578275,0.0,1.0,1.0,0.5276902999549713,0.17058435039010078,0.2336515159375665,-0.5939342659046432
425,PR-0173,425.0,maillard,maillard,0.65,161.0,0.6,,,221.2,,True,177.5,177.53174093032823,205.5,205.75752333819494,18.000000000000682,12.042896657437042,16.92442352478312,0.5858980333515834,0.0,1.0,1.0,0.5276902999549713,0.031740930328226113,0.2575233381949431,-5.95710334256364
426,PR-0173,426.0,maillard,maillard,0.65,161.4,0.6,,,221.2,,True,177.5,177.7276969427379,205.5,205.77436274490148,0.0,12.991198212606974,16.739749481248335,0.5786215039662579,0.0,1.0,1.0,0.5276902999549713,0.2276969427379072,0.27436274490148094,12.991198212606974
427,PR-0173,427.0,maillard,maillard,0.65,161.8,0.6,,,221.2,,True,177.8,177.87525051680487,205.5,205.78816732372408,18.000000000000682,11.365526071514026,16.55527303364261,0.5713527602586415,0.0,1.0,1.0,0.5276902999549713,0.07525051680485717,0.2881673237240818,-6.634473928486656
428,PR-0173,428.0,maillard,maillard,0.65,161.2,0.6,,,221.2,,True,178.0,178.05803967364267,205.8,205.79731690945894,11.999999999999318,12.648977678999115,16.375115067272375,0.5642541734123173,0.0,1.0,1.0,0.5276902999549713,0.05803967364266782,-0.0026830905410690775,0.6489776789997972
429,PR-0173,429.0,maillard,maillard,0.65,162.4,0.6,,,221.2,,True,178.0,178.24736292287355,205.8,205.87996957716572,0.0,12.536895930343924,16.19181124704698,0.5570316335860245,0.0,1.0,1.0,0.5276902999549713,0.247362922873549,0.07996957716571274,12.536895930343924
430,PR-0173,430.0,maillard,maillard,0.65,162.8,0.6,,,221.2,,True,178.2,178.38829067134432,205.8,205.9433699117979,11.999999999999318,11.115747607569665,16.008691320517553,0.5498163395418505,0.0,1.0,1.0,0.5276902999549713,0.1882906713443333,0.14336991179789038,-0.8842523924296533
431,PR-0173,431.0,maillard,maillard,0.65,162.4,0.6,,,221.2,,True,178.5,178.53983089112052,206.0,205.9884787998263,18.000000000000682,11.818773845679587,15.829051737759709,0.5427381780542624,0.0,1.0,1.0,0.5276902999549713,0.0398308911205163,-0.011521200173689294,-6.181226154321095
432,PR-0173,432.0,maillard,maillard,0.65,162.2,0.6,,,221.2,,True,178.5,178.72951526346802,206.0,206.0722053266364,0.0,12.80376666989497,15.652033123082584,0.535763287989622,0.0,1.0,1.0,0.5276902999549713,0.22951526346801643,0.07220532663640711,12.80376666989497
433,PR-0173,433.0,maillard,maillard,0.65,161.7,0.6,,,221.2,,True,178.8,178.8730525900435,206.0,206.13492146623247,18.000000000000682,11.199727373348516,15.478846125185092,0.5289393713458082,0.0,1.0,1.0,0.5276902999549713,0.07305259004348841,0.1349214662324698,-6.800272626652166
434,PR-0173,434.0,maillard,maillard,0.65,161.4,0.6,,,221.2,,True,179.0,179.05330359341175,206.0,206.1818995783755,11.999999999999318,12.496596706977808,15.30862785564629,0.5222324285805403,0.0,1.0,1.0,0.5276902999549713,0.053303593411754946,0.18189957837549287,0.49659670697849023
435,PR-0173,435.0,maillard,maillard,0.65,163.0,0.6,,,221.2,,True,179.2,179.2406750087024,206.0,206.21902412659756,11.999999999999318,12.386592269633157,15.133515190777725,0.5153326367783493,0.0,1.0,1.0,0.5276902999549713,0.04067500870240792,0.2190241265975601,0.3865922696338391
436,PR-0173,436.0,maillard,maillard,0.65,162.3,0.6,,,221.2,,True,179.5,179.43206063984266,206.2,206.24623718567162,18.000000000000682,12.317685586344547,14.96303965544385,0.5086155572224321,0.0,1.0,1.0,0.5276902999549713,-0.06793936015733948,0.04623718567162882,-5.682314413656135
437,PR-0173,437.0,maillard,maillard,0.65,162.0,0.6,,,221.2,,True,179.5,179.65196116561114,206.2,206.31521895274736,0.0,12.948095423194218,14.79550573384303,0.5020143831741821,0.0,1.0,1.0,0.5276902999549713,0.1519611656111408,0.11521895274736949,12.948095423194218
438,PR-0173,438.0,maillard,maillard,0.65,163.3,0.6,,,221.2,,True,179.8,179.817049172906,206.2,206.36837897113753,18.000000000000682,11.179872911646216,14.624287431812784,0.4952680371139467,0.0,1.0,1.0,0.5276902999549713,0.017049172905984733,0.16837897113754252,-6.820127088354466
439,PR-0173,439.0,maillard,maillard,0.65,161.3,0.6,,,221.2,,True,180.0,180.01215179454434,206.2,206.40671040186916,11.999999999999318,12.399985809319897,14.463027035334276,0.48891405259503357,0.0,1.0,1.0,0.5276902999549713,0.012151794544337235,0.20671040186917367,0.3999858093205795
440,PR-0173,440.0,maillard,maillard,0.65,160.6,0.6,,,221.2,,True,180.0,180.20953619332326,206.5,206.43542291930268,0.0,12.253467536868845,14.306265245706557,0.4827373222495615,0.0,1.0,1.0,0.5276902999549713,0.20953619332325957,-0.06457708069731893,12.253467536868845
441,PR-0173,441.0,maillard,maillard,0.65,160.9,0.6,,,221.2,,True,180.2,180.35604668994657,206.5,206.53183623678603,11.999999999999318,10.81920877780259,14.149834215595401,0.4765736244954362,0.0,1.0,1.0,0.5276902999549713,0.156046689946578,0.03183623678603453,-1.1807912221967278
442,PR-0173,442.0,maillard,maillard,0.65,161.0,0.6,,,221.2,,True,180.5,180.51139419760426,206.5,206.60465096754177,18.000000000000682,11.518106200071372,13.994555209658785,0.4704553188148162,0.0,1.0,1.0,0.5276902999549713,0.01139419760426108,0.10465096754177239,-6.48189379992931
443,PR-0173,443.0,maillard,maillard,0.65,159.5,0.6,,,221.2,,True,180.5,180.70341602672113,206.8,206.65859809233274,0.0,12.498315841050687,13.847013285680111,0.4646418697515423,0.0,1.0,1.0,0.5276902999549713,0.20341602672112913,-0.141401907667273,12.498315841050687
444,PR-0173,444.0,maillard,maillard,0.65,160.3,0.6,,,221.2,,True,180.8,180.84875491261377,206.8,206.77391362895713,18.000000000000682,10.89667778539915,13.69764849192865,0.4587565959466132,0.0,1.0,1.0,0.5276902999549713,0.048754912613759416,-0.026086371042879364,-7.103322214601532
445,PR-0173,445.0,maillard,maillard,0.65,161.7,0.6,,,221.2,,True,181.0,181.0303528862103,206.8,206.863566686784,11.999999999999318,12.198059034027562,13.544005340342698,0.4527027462232295,0.0,1.0,1.0,0.5276902999549713,0.030352886210295082,0.06356668678398592,0.19805903402824399
446,PR-0173,446.0,maillard,maillard,0.65,161.6,0.6,,,221.2,,True,181.0,181.21872795850246,206.8,206.92938242864636,0.0,12.092887543439316,13.392310906399178,0.44672567990111556,0.0,1.0,1.0,0.5276902999549713,0.21872795850245552,0.12938242864635185,12.092887543439316
447,PR-0173,447.0,maillard,maillard,0.6,160.6,0.6,,,221.2,,True,181.2,181.3589393599609,207.0,206.96211826552513,11.999999999999318,10.673808389143558,13.196256278060808,0.4390007325456171,0.0,1.0,1.0,0.5276902999549713,0.15893935996092523,-0.037881734474865425,-1.3261916108557603
448,PR-0173,448.0,maillard,maillard,0.6,161.1,0.6,,,221.2,,True,181.5,181.51013976397113,207.0,207.03657664241078,18.000000000000682,11.380257937857877,13.000100765372965,0.43127181014349375,0.0,1.0,1.0,0.5276902999549713,0.010139763971125149,0.03657664241077896,-6.619742062142805
449,PR-0173,449.0,maillard,maillard,0.6,160.7,0.6,,,221.2,,True,181.5,181.69944444347163,207.0,207.09249924537053,0.0,12.364309189227988,12.807555952318285,0.4236851565815355,0.0,1.0,1.0,0.5276902999549713,0.19944444347163426,0.09249924537053289,12.364309189227988
450,PR-0173,450.0,maillard,maillard,0.6,162.0,0.6,,,221.2,,True,181.8,181.84263771520645,207.0,207.1355794586362,18.000000000000682,10.757992031065864,12.61157686774872,0.41596318580272895,0.0,1.0,1.0,0.5276902999549713,0.042637715206439,0.1355794586361867,-7.242007968934818
451,PR-0173,451.0,maillard,maillard,0.6,160.8,0.6,,,221.2,,True,182.0,182.0226062020071,207.0,207.16665823272325,11.999999999999318,12.052525905609004,12.422505007543712,0.40851337358014245,0.0,1.0,1.0,0.5276902999549713,0.022606202007096954,0.16665823272325042,0.05252590560968606
452,PR-0173,452.0,maillard,maillard,0.6,160.4,0.6,,,221.2,,True,182.2,182.20974921234108,207.0,207.18978922179872,11.999999999999318,11.940407765797586,12.236973010447041,0.4012030390959257,0.0,1.0,1.0,0.5276902999549713,0.009749212341091607,0.18978922179871915,-0.0595922342017321
453,PR-0173,453.0,maillard,maillard,0.6,161.2,0.6,,,221.2,,True,182.2,182.40094723806038,207.2,207.20771113765508,0.0,11.869612849543023,12.049998044308763,0.39383584872426325,0.0,1.0,1.0,0.5276902999549713,0.20094723806039383,0.007711137655093125,11.869612849543023
454,PR-0173,454.0,maillard,maillard,0.6,159.5,0.6,,,221.2,,True,182.5,182.54285019525975,207.2,207.27047757645747,18.000000000000682,10.467204025113114,11.87190169198359,0.38681849362492937,0.0,1.0,1.0,0.5276902999549713,0.04285019525974576,0.07047757645747765,-7.532795974887568
455,PR-0173,455.0,maillard,maillard,0.6,160.7,0.6,,,221.2,,True,182.5,182.72085852720326,207.5,207.3174933656924,0.0,11.855740459182979,11.690638869662804,0.3796763732281568,0.0,1.0,1.0,0.5276902999549713,0.22085852720326216,-0.18250663430760028,11.855740459182979
456,PR-0173,456.0,maillard,maillard,0.6,160.1,0.6,,,221.2,,True,182.8,182.85471519889808,207.5,207.42851006801476,18.000000000000682,10.440043469029769,11.513662392324658,0.37270314345956795,0.0,1.0,1.0,0.5276902999549713,0.054715198898065864,-0.07148993198524067,-7.559956530970913
457,PR-0173,457.0,maillard,maillard,0.6,162.2,0.6,,,221.2,,True,183.0,183.0277852643657,207.5,207.5130078906786,11.999999999999318,11.826391274131405,11.329797671101884,0.36545850300390903,0.0,1.0,1.0,0.5276902999549713,0.027785264365689955,0.013007890678608192,-0.1736087258679131
458,PR-0173,458.0,maillard,maillard,0.6,160.5,0.6,,,221.2,,True,183.0,183.21013207256507,207.5,207.57466433947465,0.0,11.760068826606169,11.15478046124306,0.3585624723214187,0.0,1.0,1.0,0.5276902999549713,0.2101320725650737,0.07466433947465134,11.760068826606169
459,PR-0173,459.0,maillard,maillard,0.6,160.1,0.6,,,221.2,,True,183.2,183.34620513437739,207.5,207.62025324858777,11.999999999999318,10.358785712680794,10.983162567989114,0.3518003815618973,0.0,1.0,1.0,0.5276902999549713,0.14620513437739646,0.12025324858777253,-1.6412142873185243
460,PR-0173,460.0,maillard,maillard,0.6,160.0,0.6,,,221.2,,True,183.5,183.49442563666327,207.5,207.65440204822036,18.000000000000682,11.069981386824496,10.813673139794275,0.345122156614007,0.0,1.0,1.0,0.5276902999549713,-0.005574363336734223,0.15440204822036208,-6.930018613176186
461,PR-0173,461.0,maillard,maillard,0.6,161.4,0.6,,,221.2,,True,183.5,183.68162622260627,207.5,207.68191667966954,0.0,12.0536816345746,10.64010660010938,0.3382832852590917,0.0,1.0,1.0,0.5276902999549713,0.18162622260626904,0.18191667966954128,12.0536816345746
462,PR-0173,462.0,maillard,maillard,0.6,159.2,0.6,,,221.2,,True,183.8,183.8233558060228,207.5,207.70059161918476,18.000000000000682,10.445439419278737,10.477346020605914,0.33187019050651745,0.0,1.0,1.0,0.5276902999549713,0.02335580602277787,0.2005916191847632,-7.554560580721946
463,PR-0173,463.0,maillard,maillard,0.6,160.0,0.6,,,221.2,,True,184.0,184.00229856654246,207.8,207.71458025765105,11.999999999999318,11.737557342093837,10.312914757884908,0.32539126746918096,0.0,1.0,1.0,0.5276902999549713,0.0022985665424641866,-0.08541974234896088,-0.26244265790548127
464,PR-0173,464.0,maillard,maillard,0.6,158.3,0.6,,,221.2,,True,184.0,184.18910434102767,207.8,207.7999645156011,0.0,11.630017021523543,10.157136671942833,0.3192532970308298,0.0,1.0,1.0,0.5276902999549713,0.18910434102767226,-3.5484398921425964e-05,11.630017021523543
465,PR-0173,465.0,maillard,maillard,0.6,162.4,0.6,,,221.2,,True,184.2,184.32838941942845,207.8,207.86749498447196,11.999999999999318,10.211298291741544,9.986012635670736,0.3125106652313863,0.0,1.0,1.0,0.5276902999549713,0.1283894194284585,0.06749498447194924,-1.7887017082577739
466,PR-0173,466.0,maillard,maillard,0.6,161.0,0.6,,,221.2,,True,184.2,184.47886973756178,207.8,207.9185258888569,0.0,10.91582611217445,9.822371845533365,0.30606288840644125,0.0,1.0,1.0,0.5276902999549713,0.27886973756179145,0.11852588885687965,10.91582611217445
467,PR-0173,467.0,maillard,maillard,0.6,161.0,0.6,,,221.2,,True,184.5,184.58978003994872,207.8,207.9527319020439,18.000000000000682,9.866127412421838,9.660367463297368,0.29967958934974565,0.0,1.0,1.0,0.5276902999549713,0.08978003994872097,0.15273190204388243,-8.133872587578844
468,PR-0173,468.0,maillard,maillard,0.6,161.2,0.6,,,221.2,,True,184.8,184.74558463013076,208.0,207.9786519526543,18.000000000000682,11.415128225909998,9.499158552630586,0.29332763347554497,0.0,1.0,1.0,0.5276902999549713,-0.05441536986924689,-0.02134804734569684,-6.584871774090685
469,PR-0173,469.0,maillard,maillard,0.6,161.0,0.6,,,221.2,,True,184.8,184.94180226339165,208.0,208.04770718510542,0.0,12.101572375029315,9.340386303323616,0.28707168696815827,0.0,1.0,1.0,0.5276902999549713,0.14180226339163937,0.04770718510542338,12.101572375029315
470,PR-0173,470.0,maillard,maillard,0.55,160.7,0.6,,,221.2,,True,185.0,185.09126249212088,208.0,208.08480474581054,11.999999999999318,10.360518906510055,9.134438634889431,0.2789569339009879,0.0,1.0,1.0,0.5276902999549713,0.091262492120876,0.08480474581054409,-1.6394810934892625
471,PR-0173,471.0,maillard,maillard,0.55,160.4,0.6,,,221.2,,True,185.0,185.25009911751118,208.0,208.1125930213368,0.0,10.915903545032462,8.931787301519305,0.2709720630765973,0.0,1.0,1.0,0.5276902999549713,0.2500991175111835,0.11259302133680649,10.915903545032462
472,PR-0173,472.0,maillard,maillard,0.55,161.7,0.6,,,221.2,,True,185.2,185.367198123986,208.2,208.1348966688145,11.999999999999318,9.796312542085234,8.725802761837446,0.26285585720798266,0.0,1.0,1.0,0.5276902999549713,0.16719812398599743,-0.06510333118549738,-2.203687457914084
473,PR-0173,473.0,maillard,maillard,0.55,161.3,0.6,,,221.2,,True,185.5,185.50166647704148,208.2,208.2013918585321,18.000000000000682,10.639713559678194,8.523527212058692,0.2548857930141981,0.0,1.0,1.0,0.5276902999549713,0.0016664770414820396,0.00139185853211643,-7.360286440322488
