i,roast_id,time_s,phase_used,phase_actual_next,gas,pressure,drum_speed,start_weight_kg,bean_start_temp_c,charge_temp_c,start_temp_c,observer_enabled,actual_bt,pred_bt,actual_et,pred_et,actual_ror,pred_ror,pred_e_drum_raw,pred_e_drum,pred_m_burden,pred_p_dry,pred_p_mai,pred_p_dev,bt_error,et_error,ror_error
390,PR-0173,390.0,maillard,maillard,0.75,163.0,0.6,,,221.2,,False,171.0,179.89644102737836,203.2,214.47266315271605,11.999999999999318,13.976256100566491,23.11883514993933,0.8299703315073435,0.0,1.0,1.0,1.0,8.896441027378359,11.272663152716063,1.9762561005671735
391,PR-0173,391.0,maillard,maillard,0.75,161.6,0.6,,,221.2,,False,171.0,180.12719707367498,203.5,214.57213019395937,0.0,13.936988103735693,22.97139241789984,0.8241607908063193,0.0,1.0,1.0,1.0,9.127197073674978,11.072130193959367,13.936988103735693
392,PR-0173,392.0,maillard,maillard,0.7,163.4,0.6,,,221.2,,False,171.5,180.35730468884415,203.5,214.65743900991689,30.0,13.897828745660128,22.76800296290245,0.8161468365026918,0.0,1.0,1.0,1.0,8.857304688844152,11.157439009916885,-16.102171254339872
393,PR-0173,393.0,maillard,maillard,0.7,163.7,0.6,,,221.2,,False,171.5,180.58669626850252,203.8,214.74517141881006,0.0,13.857528555812731,22.565410544075323,0.8081642870299929,0.0,1.0,1.0,1.0,9.086696268502521,10.945171418810048,13.857528555812731
394,PR-0173,394.0,maillard,maillard,0.7,163.3,0.6,,,221.2,,False,171.8,180.8153967876241,203.8,214.82966777984544,18.000000000000682,13.8168793332575,22.366493193942752,0.8003265426681647,0.0,1.0,1.0,1.0,9.015396787624098,11.029667779845425,-4.183120666743182
395,PR-0173,395.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,False,172.0,181.04339692184513,203.8,214.91405816802867,11.999999999999318,13.775817949258606,22.17533702308351,0.7927946044064589,0.0,1.0,1.0,1.0,9.04339692184513,11.114058168028663,1.775817949259288
396,PR-0173,396.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,False,172.2,181.27070353001355,203.8,214.99834271626779,11.999999999999318,13.73459151151257,21.986092413932862,0.78533798552737,0.0,1.0,1.0,1.0,9.07070353001356,11.198342716267774,1.7345915115132513
397,PR-0173,397.0,maillard,maillard,0.7,163.0,0.6,,,221.2,,False,172.2,181.4973216103865,204.0,215.08415899449201,0.0,13.693339504772048,21.79420510348143,0.777777238892676,0.0,1.0,1.0,1.0,9.297321610386518,11.084158994492014,13.693339504772048
398,PR-0173,398.0,maillard,maillard,0.7,163.0,0.6,,,221.2,,False,172.5,181.72326329680402,204.0,215.16986764446276,18.000000000000682,13.652288008855681,21.604236666134515,0.7702920997243291,0.0,1.0,1.0,1.0,9.22326329680402,11.169867644462755,-4.347711991145001
399,PR-0173,399.0,maillard,maillard,0.7,160.7,0.6,,,221.2,,False,172.8,181.94853078164127,204.0,215.25383136397633,18.000000000000682,13.611416333269414,21.425650494072222,0.7632554447404937,0.0,1.0,1.0,1.0,9.148530781641256,11.253831363976332,-4.388583666731268
400,PR-0173,400.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,False,173.0,182.1731182040393,204.0,215.3376897786611,11.999999999999318,13.570565036453146,21.24390275021169,0.7560942174580645,0.0,1.0,1.0,1.0,9.173118204039298,11.337689778661087,1.5705650364538286
401,PR-0173,401.0,maillard,maillard,0.7,161.1,0.6,,,221.2,,False,173.0,182.39702911650255,204.0,215.42203845229193,0.0,13.529791949855763,21.067270772802335,0.7491345616807477,0.0,1.0,1.0,1.0,9.397029116502551,11.422038452291929,13.529791949855763
402,PR-0173,402.0,maillard,maillard,0.7,161.5,0.6,,,221.2,,False,173.2,182.620269603598,204.2,215.50568590659114,11.999999999999318,13.489183132616922,20.890755970660788,0.74217952284506,0.0,1.0,1.0,1.0,9.420269603598001,11.305685906591151,1.4891831326176046
403,PR-0173,403.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,False,173.5,182.8428391174034,204.2,215.59041931612146,18.000000000000682,13.448679441329237,20.71435717203437,0.7352290547815852,0.0,1.0,1.0,1.0,9.3428391174034,11.390419316121466,-4.551320558671446
404,PR-0173,404.0,maillard,maillard,0.7,161.1,0.6,,,221.2,,False,173.5,183.06474649039748,204.2,215.673855592091,0.0,13.408408322823936,20.54302065040679,0.7284780506310331,0.0,1.0,1.0,1.0,9.564746490397482,11.473855592091013,13.408408322823936
405,PR-0173,405.0,maillard,maillard,0.7,162.7,0.6,,,221.2,,False,173.8,183.28598763893126,204.5,215.7583780881453,18.000000000000682,13.368226499584763,20.366800915970334,0.7215346380574106,0.0,1.0,1.0,1.0,9.485987638931249,11.258378088145292,-4.631773500415919
406,PR-0173,406.0,maillard,maillard,0.7,161.1,0.6,,,221.2,,False,174.0,183.50657148378195,204.5,215.8416037151603,11.999999999999318,13.328267757021822,20.198939956903395,0.7149205780741003,0.0,1.0,1.0,1.0,9.506571483781954,11.34160371516029,1.3282677570225037
407,PR-0173,407.0,maillard,maillard,0.7,161.0,0.6,,,221.2,,False,174.2,183.72649398239926,204.5,215.9247249630404,11.999999999999318,13.288392405026816,20.033169893553698,0.7083889035946591,0.0,1.0,1.0,1.0,9.526493982399273,11.424724963040404,1.2883924050274977
408,PR-0173,408.0,maillard,maillard,0.7,161.3,0.6,,,221.2,,False,174.5,183.94575811178365,204.5,216.0080396785472,18.000000000000682,13.248629012437698,19.867820672457782,0.7018738111479044,0.0,1.0,1.0,1.0,9.445758111783647,11.508039678547192,-4.751370987562984
409,PR-0173,409.0,maillard,maillard,0.7,162.1,0.6,,,221.2,,False,174.5,184.1643681103768,204.5,216.09258962452245,0.0,13.20902028338338,19.700826654560252,0.6952939103933292,0.0,1.0,1.0,1.0,9.664368110376813,11.592589624522446,13.20902028338338
410,PR-0173,410.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,False,174.8,184.38233308820378,204.8,216.17628924081006,18.000000000000682,13.16968379925376,19.536327149094838,0.6888122984543718,0.0,1.0,1.0,1.0,9.582333088203768,11.376289240810053,-4.830316200746923
411,PR-0173,411.0,maillard,maillard,0.7,162.1,0.6,,,221.2,,False,175.0,184.59965079865842,204.8,216.25899073594235,11.999999999999318,13.130497447661094,19.372648066430937,0.682363012826732,0.0,1.0,1.0,1.0,9.599650798658416,11.458990735942336,1.1304974476617762
412,PR-0173,412.0,maillard,maillard,0.7,161.3,0.6,,,221.2,,False,175.0,184.81631916835676,204.8,216.34158850929055,0.0,13.091378867932882,19.213904063606247,0.6761081792876564,0.0,1.0,1.0,1.0,9.816319168356756,11.541588509290534,13.091378867932882
413,PR-0173,413.0,maillard,maillard,0.7,161.9,0.6,,,221.2,,False,175.2,185.03234121787185,205.0,216.42408269093946,11.999999999999318,13.052362098824627,19.05427378405037,0.6698184246597555,0.0,1.0,1.0,1.0,9.832341217871857,11.424082690939457,1.0523620988253093
414,PR-0173,414.0,maillard,maillard,0.7,161.8,0.6,,,221.2,,False,175.5,185.24771969913277,205.0,216.5072177004416,18.000000000000682,13.013466131873932,18.896652093416627,0.6636078124821697,0.0,1.0,1.0,1.0,9.747719699132773,11.5072177004416,-4.986533868126751
415,PR-0173,415.0,maillard,maillard,0.7,160.9,0.6,,,221.2,,False,175.8,185.46246093172033,205.0,216.5895041548278,18.000000000000682,12.974768478887766,18.74431719482837,0.6576055105626839,0.0,1.0,1.0,1.0,9.662460931720318,11.589504154827807,-5.025231521112916
416,PR-0173,416.0,maillard,maillard,0.7,162.4,0.6,,,221.2,,False,175.8,185.6765631736702,205.2,216.67258055551883,0.0,12.93617829031891,18.587321353327415,0.6514195581018528,0.0,1.0,1.0,1.0,9.876563173670178,11.472580555518846,12.93617829031891
417,PR-0173,417.0,maillard,maillard,0.7,162.0,0.6,,,221.2,,False,176.0,185.89003356033493,205.2,216.7562970538611,11.999999999999318,12.897791763188529,18.43354461474776,0.6453604447817742,0.0,1.0,1.0,1.0,9.890033560334928,11.556297053861101,0.8977917631892112
418,PR-0173,418.0,maillard,maillard,0.7,161.5,0.6,,,221.2,,False,176.2,186.10287772499166,205.2,216.8382711202442,11.999999999999318,12.859649198053102,18.283367074186756,0.6394431471150762,0.0,1.0,1.0,1.0,9.902877724991669,11.638271120244212,0.8596491980537841
419,PR-0173,419.0,maillard,maillard,0.65,162.4,0.6,,,221.2,,False,176.2,186.3150890488406,205.5,216.90610890051636,0.0,12.821558267918228,18.08098073389222,0.6314687175517557,0.0,1.0,1.0,1.0,10.115089048840616,11.406108900516358,12.821558267918228
420,PR-0173,420.0,maillard,maillard,0.65,164.3,0.6,,,221.2,,False,176.5,186.5266003598306,205.5,216.97743419086675,18.000000000000682,12.78229438536285,17.87278482059576,0.6232653791073846,0.0,1.0,1.0,1.0,10.02660035983061,11.477434190866745,-5.217705614637833
421,PR-0173,421.0,maillard,maillard,0.65,161.4,0.6,,,221.2,,False,176.8,186.7374420927526,205.5,217.0445020052019,18.000000000000682,12.74275726234959,17.67862716410285,0.6156151762645009,0.0,1.0,1.0,1.0,9.937442092752576,11.544502005201906,-5.257242737651092
422,PR-0173,422.0,maillard,maillard,0.65,161.0,0.6,,,221.2,,False,177.0,186.94759912136004,205.5,217.11148570505586,11.999999999999318,12.7027565985789,17.488060228681157,0.6081064550661902,0.0,1.0,1.0,1.0,9.947599121360042,11.611485705055856,0.7027565985795814
423,PR-0173,423.0,maillard,maillard,0.65,160.3,0.6,,,221.2,,False,177.0,187.1570786944742,205.5,217.1783853959225,0.0,12.662561935059959,17.30228496549968,0.6007865354081144,0.0,1.0,1.0,1.0,10.157078694474194,11.678385395922504,12.662561935059959
424,PR-0173,424.0,maillard,maillard,0.65,162.5,0.6,,,221.2,,False,177.2,187.365886032664,205.5,217.247434052056,11.999999999999318,12.622325441958624,17.10929716016544,0.5931824270578275,0.0,1.0,1.0,1.0,10.16588603266402,11.747434052056008,0.6223254419593065
425,PR-0173,425.0,maillard,maillard,0.65,161.0,0.6,,,221.2,,False,177.5,187.57403637631114,205.5,217.3152052459854,18.000000000000682,12.582333995019443,16.92442352478312,0.5858980333515834,0.0,1.0,1.0,1.0,10.074036376311142,11.815205245985396,-5.417666004981239
426,PR-0173,426.0,maillard,maillard,0.65,161.4,0.6,,,221.2,,False,177.5,187.78152561638444,205.5,217.38184943779237,0.0,12.54244011783302,16.739749481248335,0.5786215039662579,0.0,1.0,1.0,1.0,10.281525616384442,11.881849437792368,12.54244011783302
427,PR-0173,427.0,maillard,maillard,0.65,161.8,0.6,,,221.2,,False,177.8,187.9883515075595,205.5,217.4496009098224,18.000000000000682,12.502574123634405,16.55527303364261,0.5713527602586415,0.0,1.0,1.0,1.0,10.188351507559503,11.949600909822408,-5.497425876366277
428,PR-0173,428.0,maillard,maillard,0.65,161.2,0.6,,,221.2,,False,178.0,188.1945235100663,205.8,217.5160765465385,11.999999999999318,12.462897931666046,16.375115067272375,0.5642541734123173,0.0,1.0,1.0,1.0,10.19452351006629,11.716076546538488,0.46289793166672766
429,PR-0173,429.0,maillard,maillard,0.65,162.4,0.6,,,221.2,,False,178.0,188.40003791026803,205.8,217.58336195902217,0.0,12.423287755797475,16.19181124704698,0.5570316335860245,0.0,1.0,1.0,1.0,10.400037910268026,11.783361959022159,12.423287755797475
430,PR-0173,430.0,maillard,maillard,0.65,162.8,0.6,,,221.2,,False,178.2,188.60490236351745,205.8,217.65205156338112,11.999999999999318,12.383861587547933,16.008691320517553,0.5498163395418505,0.0,1.0,1.0,1.0,10.404902363517465,11.85205156338111,0.38386158754861555
431,PR-0173,431.0,maillard,maillard,0.65,162.4,0.6,,,221.2,,False,178.5,188.80912658322117,206.0,217.7182732924388,18.000000000000682,12.344739065950481,15.829051737759709,0.5427381780542624,0.0,1.0,1.0,1.0,10.309126583221172,11.718273292438795,-5.655260934050201
432,PR-0173,432.0,maillard,maillard,0.65,162.2,0.6,,,221.2,,False,178.5,189.01269996887402,206.0,217.78441196815052,0.0,12.30563828791655,15.652033123082584,0.535763287989622,0.0,1.0,1.0,1.0,10.512699968874017,11.784411968150522,12.30563828791655
433,PR-0173,433.0,maillard,maillard,0.65,161.7,0.6,,,221.2,,False,178.8,189.21562599249322,206.0,217.8504676946794,18.000000000000682,12.266615226687161,15.478846125185092,0.5289393713458082,0.0,1.0,1.0,1.0,10.415625992493204,11.850467694679395,-5.733384773313521
434,PR-0173,434.0,maillard,maillard,0.65,161.4,0.6,,,221.2,,False,179.0,189.41790769308682,206.0,217.91644057605785,11.999999999999318,12.227701269365847,15.30862785564629,0.5222324285805403,0.0,1.0,1.0,1.0,10.417907693086818,11.916440576057852,0.2277012693665288
435,PR-0173,435.0,maillard,maillard,0.65,163.0,0.6,,,221.2,,False,179.2,189.61954786028883,206.0,217.98426586922804,11.999999999999318,12.188913898192364,15.133515190777725,0.5153326367783493,0.0,1.0,1.0,1.0,10.419547860288844,11.98426586922804,0.1889138981930465
436,PR-0173,436.0,maillard,maillard,0.65,162.3,0.6,,,221.2,,False,179.5,189.8205588203445,206.2,218.05141066620465,18.000000000000682,12.150437009736693,14.96303965544385,0.5086155572224321,0.0,1.0,1.0,1.0,10.320558820344502,11.851410666204657,-5.849562990263989
437,PR-0173,437.0,maillard,maillard,0.65,162.0,0.6,,,221.2,,False,179.5,190.02093879661263,206.2,218.11713153081513,0.0,12.112145479641917,14.79550573384303,0.5020143831741821,0.0,1.0,1.0,1.0,10.520938796612626,11.91713153081514,12.112145479641917
438,PR-0173,438.0,maillard,maillard,0.65,163.3,0.6,,,221.2,,False,179.8,190.2206832247442,206.2,218.18425854951087,18.000000000000682,12.07390154211754,14.624287431812784,0.4952680371139467,0.0,1.0,1.0,1.0,10.420683224744181,11.984258549510884,-5.926098457883143
439,PR-0173,439.0,maillard,maillard,0.65,161.3,0.6,,,221.2,,False,180.0,190.4198027423688,206.2,218.24981280021134,11.999999999999318,12.035882396725247,14.463027035334276,0.48891405259503357,0.0,1.0,1.0,1.0,10.419802742368802,12.049812800211356,0.03588239672592941
440,PR-0173,440.0,maillard,maillard,0.65,160.6,0.6,,,221.2,,False,180.0,190.61829171248723,206.5,218.31528483469762,0.0,11.997919139839466,14.306265245706557,0.4827373222495615,0.0,1.0,1.0,1.0,10.618291712487235,11.815284834697621,11.997919139839466
441,PR-0173,441.0,maillard,maillard,0.65,160.9,0.6,,,221.2,,False,180.2,190.8161532338505,206.5,218.38067475608287,11.999999999999318,11.960050782426652,14.149834215595401,0.4765736244954362,0.0,1.0,1.0,1.0,10.616153233850525,11.880674756082868,-0.039949217572665674
442,PR-0173,442.0,maillard,maillard,0.65,161.0,0.6,,,221.2,,False,180.5,191.01339009935128,206.5,218.44657809905559,18.000000000000682,11.922299126712515,13.994555209658785,0.4704553188148162,0.0,1.0,1.0,1.0,10.513390099351284,11.946578099055586,-6.077700873288167
443,PR-0173,443.0,maillard,maillard,0.65,159.5,0.6,,,221.2,,False,180.5,191.210007903682,206.8,218.51180335628817,0.0,11.88472986665161,13.847013285680111,0.4646418697515423,0.0,1.0,1.0,1.0,10.710007903681998,11.711803356288158,11.88472986665161
444,PR-0173,444.0,maillard,maillard,0.65,160.3,0.6,,,221.2,,False,180.8,191.40600576182567,206.8,218.5769468099205,18.000000000000682,11.847272353242188,13.69764849192865,0.4587565959466132,0.0,1.0,1.0,1.0,10.606005761825656,11.776946809920503,-6.152727646758494
445,PR-0173,445.0,maillard,maillard,0.65,161.7,0.6,,,221.2,,False,181.0,191.6013862975769,206.8,218.64528343692402,11.999999999999318,11.809940290791866,13.544005340342698,0.4527027462232295,0.0,1.0,1.0,1.0,10.601386297576909,11.845283436924007,-0.19005970920745163
446,PR-0173,446.0,maillard,maillard,0.65,161.6,0.6,,,221.2,,False,181.0,191.79616840316382,206.8,218.71219463680322,0.0,11.773036104118685,13.392310906399178,0.44672567990111556,0.0,1.0,1.0,1.0,10.796168403163819,11.912194636803207,11.773036104118685
447,PR-0173,447.0,maillard,maillard,0.6,160.6,0.6,,,221.2,,False,181.2,191.9903455194878,207.0,218.76245785723097,11.999999999999318,11.736313366714551,13.196256278060808,0.4390007325456171,0.0,1.0,1.0,1.0,10.7903455194878,11.76245785723097,-0.2636866332847667
448,PR-0173,448.0,maillard,maillard,0.6,161.1,0.6,,,221.2,,False,181.5,192.18383677922213,207.0,218.81265803900519,18.000000000000682,11.698262031918379,13.000100765372965,0.43127181014349375,0.0,1.0,1.0,1.0,10.683836779222133,11.812658039005186,-6.301737968082303
449,PR-0173,449.0,maillard,maillard,0.6,160.7,0.6,,,221.2,,False,181.5,192.3766559102256,207.0,218.86294411911328,0.0,11.659527780405156,12.807555952318285,0.4236851565815355,0.0,1.0,1.0,1.0,10.876655910225594,11.86294411911328,11.659527780405156
450,PR-0173,450.0,maillard,maillard,0.6,162.0,0.6,,,221.2,,False,181.8,192.56881254823907,207.0,218.91435799530728,18.000000000000682,11.620488930526106,12.61157686774872,0.41596318580272895,0.0,1.0,1.0,1.0,10.768812548239055,11.914357995307284,-6.379511069474576
451,PR-0173,451.0,maillard,maillard,0.6,160.8,0.6,,,221.2,,False,182.0,192.7603186977275,207.0,218.96451652631978,11.999999999999318,11.581452942160318,12.422505007543712,0.40851337358014245,0.0,1.0,1.0,1.0,10.760318697727513,11.964516526319784,-0.4185470578389996
452,PR-0173,452.0,maillard,maillard,0.6,160.4,0.6,,,221.2,,False,182.2,192.9511721022249,207.0,219.01446329205098,11.999999999999318,11.54237834046497,12.236973010447041,0.4012030390959257,0.0,1.0,1.0,1.0,10.7511721022249,12.014463292050976,-0.4576216595343485
453,PR-0173,453.0,maillard,maillard,0.6,161.2,0.6,,,221.2,,False,182.2,193.1413760458508,207.2,219.0649428477215,0.0,11.503335823591733,12.049998044308763,0.39383584872426325,0.0,1.0,1.0,1.0,10.941376045850802,11.864942847721522,11.503335823591733
454,PR-0173,454.0,maillard,maillard,0.6,159.5,0.6,,,221.2,,False,182.5,193.3309369972085,207.2,219.11476366171254,18.000000000000682,11.464432200953171,11.87190169198359,0.38681849362492937,0.0,1.0,1.0,1.0,10.83093699720851,11.914763661712556,-6.535567799047511
455,PR-0173,455.0,maillard,maillard,0.6,160.7,0.6,,,221.2,,False,182.5,193.51985463704438,207.5,219.1645219919032,0.0,11.425620057712777,11.690638869662804,0.3796763732281568,0.0,1.0,1.0,1.0,11.019854637044375,11.6645219919032,11.425620057712777
456,PR-0173,456.0,maillard,maillard,0.6,160.1,0.6,,,221.2,,False,182.8,193.70813198028355,207.5,219.21511106421585,18.000000000000682,11.38692621870416,11.513662392324658,0.37270314345956795,0.0,1.0,1.0,1.0,10.908131980283542,11.715111064215847,-6.613073781296523
457,PR-0173,457.0,maillard,maillard,0.6,162.2,0.6,,,221.2,,False,183.0,193.89577629473703,207.5,219.26697641053664,11.999999999999318,11.348446013255533,11.329797671101884,0.36545850300390903,0.0,1.0,1.0,1.0,10.895776294737033,11.766976410536643,-0.6515539867437852
458,PR-0173,458.0,maillard,maillard,0.6,160.5,0.6,,,221.2,,False,183.0,194.0827963305546,207.5,219.31713927167687,0.0,11.310272853995096,11.15478046124306,0.3585624723214187,0.0,1.0,1.0,1.0,11.0827963305546,11.817139271676865,11.310272853995096
459,PR-0173,459.0,maillard,maillard,0.6,160.1,0.6,,,221.2,,False,183.2,194.26918519244427,207.5,219.36664378832654,11.999999999999318,11.272190511810592,10.983162567989114,0.3518003815618973,0.0,1.0,1.0,1.0,11.06918519244428,11.866643788326542,-0.7278094881887256
460,PR-0173,460.0,maillard,maillard,0.6,160.0,0.6,,,221.2,,False,183.5,194.4549428434666,207.5,219.41608621786668,18.000000000000682,11.234171076669323,10.813673139794275,0.345122156614007,0.0,1.0,1.0,1.0,10.954942843466597,11.916086217866678,-6.765828923331359
461,PR-0173,461.0,maillard,maillard,0.6,161.4,0.6,,,221.2,,False,183.5,194.6400724355563,207.5,219.46740179120533,0.0,11.196252411283282,10.64010660010938,0.3382832852590917,0.0,1.0,1.0,1.0,11.140072435556306,11.967401791205333,11.196252411283282
462,PR-0173,462.0,maillard,maillard,0.6,159.2,0.6,,,221.2,,False,183.8,194.824586504885,207.5,219.51671785302017,18.000000000000682,11.158629935814629,10.477346020605914,0.33187019050651745,0.0,1.0,1.0,1.0,11.02458650488498,12.016717853020168,-6.841370064186053
463,PR-0173,463.0,maillard,maillard,0.6,160.0,0.6,,,221.2,,False,184.0,195.00847669550018,207.8,219.56597206407997,11.999999999999318,11.121064386143615,10.312914757884908,0.32539126746918096,0.0,1.0,1.0,1.0,11.008476695500178,11.76597206407996,-0.8789356138557025
464,PR-0173,464.0,maillard,maillard,0.6,158.3,0.6,,,221.2,,False,184.0,195.19174615893928,207.8,219.61516450195614,0.0,11.083595412204389,10.157136671942833,0.3192532970308298,0.0,1.0,1.0,1.0,11.191746158939281,11.815164501956133,11.083595412204389
465,PR-0173,465.0,maillard,maillard,0.6,162.4,0.6,,,221.2,,False,184.2,195.37439773572268,207.8,219.6678678343509,11.999999999999318,11.046245170644266,9.986012635670736,0.3125106652313863,0.0,1.0,1.0,1.0,11.174397735722692,11.867867834350875,-0.9537548293550522
466,PR-0173,466.0,maillard,maillard,0.6,161.0,0.6,,,221.2,,False,184.2,195.55645196067945,207.8,219.7209516415539,0.0,11.009347668672886,9.822371845533365,0.30606288840644125,0.0,1.0,1.0,1.0,11.356451960679465,11.920951641553899,11.009347668672886
467,PR-0173,467.0,maillard,maillard,0.6,161.0,0.6,,,221.2,,False,184.5,195.73791112044128,207.8,219.7699497085998,18.000000000000682,10.972808243783941,9.660367463297368,0.29967958934974565,0.0,1.0,1.0,1.0,11.237911120441282,11.969949708599785,-7.027191756216741
468,PR-0173,468.0,maillard,maillard,0.6,161.2,0.6,,,221.2,,False,184.8,195.91875583839314,208.0,219.81918403956269,18.000000000000682,10.936170693782179,9.499158552630586,0.29332763347554497,0.0,1.0,1.0,1.0,11.118755838393128,11.819184039562685,-7.063829306218503
469,PR-0173,469.0,maillard,maillard,0.6,161.0,0.6,,,221.2,,False,184.8,196.09899184003734,208.0,219.86805890642265,0.0,10.899567515243191,9.340386303323616,0.28707168696815827,0.0,1.0,1.0,1.0,11.298991840037331,11.868058906422647,10.899567515243191
470,PR-0173,470.0,maillard,maillard,0.55,160.7,0.6,,,221.2,,False,185.0,196.27862085956372,208.0,219.90224356751003,11.999999999999318,10.86301961214496,9.134438634889431,0.2789569339009879,0.0,1.0,1.0,1.0,11.278620859563716,11.902243567510027,-1.1369803878543578
471,PR-0173,471.0,maillard,maillard,0.55,160.4,0.6,,,221.2,,False,185.0,196.45757276590018,208.0,219.93638535520037,0.0,10.825248042557844,8.931787301519305,0.2709720630765973,0.0,1.0,1.0,1.0,11.457572765900181,11.936385355200372,10.825248042557844
472,PR-0173,472.0,maillard,maillard,0.55,161.7,0.6,,,221.2,,False,185.2,196.6358605611783,208.2,219.97197290252592,11.999999999999318,10.786853944796713,8.725802761837446,0.26285585720798266,0.0,1.0,1.0,1.0,11.435860561178316,11.771972902525931,-1.2131460552026052
473,PR-0173,473.0,maillard,maillard,0.55,161.3,0.6,,,221.2,,False,185.5,196.8135001906036,208.2,220.0073669590696,18.000000000000682,10.748311091013106,8.523527212058692,0.2548857930141981,0.0,1.0,1.0,1.0,11.313500190603605,11.807366959069611,-7.2516889089875765
474,PR-0173,474.0,maillard,maillard,0.55,160.3,0.6,,,221.2,,False,185.5,196.9904958118502,208.2,220.04137690409246,0.0,10.709738946147793,8.327397279043446,0.24715787850271143,0.0,1.0,1.0,1.0,11.490495811850195,11.84137690409247,10.709738946147793
475,PR-0173,475.0,maillard,maillard,0.55,161.5,0.6,,,221.2,,False,185.8,197.16684472052543,208.2,220.07564191069437,18.000000000000682,10.671097618457726,8.128281211839488,0.2393123042879076,0.0,1.0,1.0,1.0,11.366844720525421,11.875641910694384,-7.328902381542957
476,PR-0173,476.0,maillard,maillard,0.55,162.1,0.6,,,221.2,,False,186.0,197.34255272387338,208.2,220.112245669951,11.999999999999318,10.632512393183502,7.9286825885481385,0.2314477163910358,0.0,1.0,1.0,1.0,11.342552723873382,11.912245669951005,-1.367487606815816
477,PR-0173,477.0,maillard,maillard,0.55,161.9,0.6,,,221.2,,False,186.0,197.51763509625835,208.2,220.14671951088238,0.0,10.594241378157793,7.7319045237428465,0.22369426418120475,0.0,1.0,1.0,1.0,11.517635096258346,11.946719510882389,10.594241378157793
478,PR-0173,478.0,maillard,maillard,0.55,163.1,0.6,,,221.2,,False,186.2,197.692082759509,208.2,220.18204326329288,11.999999999999318,10.556026903222087,7.532146806066746,0.21582340764504007,0.0,1.0,1.0,1.0,11.492082759509003,11.982043263292894,-1.4439730967772313
479,PR-0173,479.0,maillard,maillard,0.55,160.9,0.6,,,221.2,,False,186.5,197.86590349715306,208.2,220.2158341344298,18.000000000000682,10.517992109848615,7.343456960351987,0.20838864756302897,0.0,1.0,1.0,1.0,11.365903497153056,12.01583413442981,-7.482007890152067
480,PR-0173,480.0,maillard,maillard,0.55,160.8,0.6,,,221.2,,False,186.5,198.03909221628084,208.5,220.24958262604946,0.0,10.479991421194056,7.157066299220947,0.2010444799858739,0.0,1.0,1.0,1.0,11.539092216280835,11.74958262604946,10.479991421194056
481,PR-0173,481.0,maillard,maillard,0.55,159.5,0.6,,,221.2,,False,186.8,198.21165238442435,208.5,220.283288791303,18.000000000000682,10.442077021419188,6.977899264346651,0.19398493783695842,0.0,1.0,1.0,1.0,11.411652384424343,11.783288791302994,-7.5579229785814945
482,PR-0173,482.0,maillard,maillard,0.55,160.1,0.6,,,221.2,,False,187.0,198.38358706376508,208.5,220.3169526832749,11.999999999999318,10.404278143126438,6.798050183061667,0.186898521685316,0.0,1.0,1.0,1.0,11.383587063765077,11.816952683274906,-1.5957218568728795
483,PR-0173,483.0,maillard,maillard,0.55,160.7,0.6,,,221.2,,False,187.0,198.55489908256752,208.5,220.35236065009713,0.0,10.36661103863241,6.617525875830102,0.17978550027097412,0.0,1.0,1.0,1.0,11.554899082567516,11.852360650097125,10.36661103863241
484,PR-0173,484.0,maillard,maillard,0.55,161.9,0.6,,,221.2,,False,187.2,198.72560006948729,208.5,220.38861735684523,11.999999999999318,10.329245491598531,6.433859378151991,0.1725486702223437,0.0,1.0,1.0,1.0,11.525600069487297,11.88861735684523,-1.6707545084007869
485,PR-0173,485.0,maillard,maillard,0.55,166.2,0.6,,,221.2,,False,187.5,198.89569585172381,208.5,220.43033633476583,18.000000000000682,10.292195924376506,6.234301242008071,0.16468567760065164,0.0,1.0,1.0,1.0,11.395695851723815,11.930336334765826,-7.707804075624177
486,PR-0173,486.0,maillard,maillard,0.55,168.4,0.6,,,221.2,,False,187.5,199.06521519685765,208.5,220.47349156923238,0.0,10.255885359472593,6.02766839244101,0.15654392701638464,0.0,1.0,1.0,1.0,11.56521519685765,11.97349156923238,10.255885359472593
487,PR-0173,487.0,maillard,maillard,0.55,169.4,0.6,,,221.2,,False,187.8,199.2341634370528,208.5,220.51168036810887,18.000000000000682,10.22018807514376,5.8189790101039005,0.1483211448976003,0.0,1.0,1.0,1.0,11.434163437052803,12.01168036810887,-7.779811924856922
488,PR-0173,488.0,maillard,maillard,0.55,169.7,0.6,,,221.2,,False,187.8,199.40251476214132,208.5,220.54699297111918,0.0,10.184455504193785,5.611139663210447,0.1401318558878958,0.0,1.0,1.0,1.0,11.602514762141311,12.046992971119181,10.184455504193785
489,PR-0173,489.0,maillard,maillard,0.55,170.9,0.6,,,221.2,,False,188.0,199.57025875367276,208.8,220.58255900195317,11.999999999999318,10.148510700501534,5.400431276267066,0.13182952091985645,0.0,1.0,1.0,1.0,11.57025875367276,11.78255900195316,-1.8514892994977838
